category,rating,label,text_,sentiment_score,fre,coherence
Home_and_Kitchen_5,3,0,"Was a gift, so don't know how it is. It is beautiful.",0.7783,99.23,1
Home_and_Kitchen_5,5,0,"This product actually works. Tried before and after use, definitely a difference.",0.4019,40.01,1
Home_and_Kitchen_5,5,0,Very happy with the quality of the merchandise and the speedy delivery.,0.6115,59.3,1
Home_and_Kitchen_5,5,0,"American made! Love that, now I just need the matching measuring cups",0.6696,76.22,1
Home_and_Kitchen_5,3,0,Not enough for a whole pie. Would need two or three sets.,0.0,116.15,1
Home_and_Kitchen_5,5,0,Very impressed with the quality. Its a great size bag and durable.,0.8173,90.77,1
Home_and_Kitchen_5,5,0,Does what it is suppose to do. Hot water in a flash,0.0,99.23,1
Home_and_Kitchen_5,4,0,"fantastic goblet, can store a lot of fluid like wine and beer!",0.75,84.68,1
Home_and_Kitchen_5,5,0,Doesn't get warm even after sitting on it for hours.,-0.1695,86.71,1
Home_and_Kitchen_5,5,0,I can't believe the low price for such quality!  Love it!,0.7648,85.69,1
Home_and_Kitchen_5,4,0,This is a reorder. Rated before whwn originally purchase.,0.0,41.53,1
Home_and_Kitchen_5,5,0,Makes a good cup of coffee and takes any of the cups,0.4404,101.6,1
Home_and_Kitchen_5,5,0,I ordered this for my husband...he loves the set...especially the noodle strainer:),0.5719,58.96,1
Home_and_Kitchen_5,1,0,Plastic threads in the socket and the bulbs sent do not fit.,-0.2755,93.14,1
Home_and_Kitchen_5,3,0,Nice. haven't totally unpacked it yet. is a gift. Styrofoam all over the place.,0.6908,83.62,1
Home_and_Kitchen_5,2,0,don't last long if you pull it along but otherwise it's ok,0.4215,93.14,1
Home_and_Kitchen_5,5,0,Exactly what I was looking for.  Love that they are clear.,0.7783,91.27,1
Home_and_Kitchen_5,5,0,These are great toilet brush holders. Sleek design and appear well made,0.7351,90.77,1
Home_and_Kitchen_5,5,0,Excellent service; arrived quickly and as promised. This is a lovely lamp.,0.875,73.85,1
Home_and_Kitchen_5,5,0,I loved this! Small little cookie cutter - does its job perfectly.,0.8553,74.35,1
Home_and_Kitchen_5,4,0,"Makes keeping track of shoes easier, up off the floor and visible.",0.4215,76.22,1
Home_and_Kitchen_5,5,0,Wonderful product.  Shipped promptly.  Ordered about ten sets a gifts.,0.5719,69.79,1
Home_and_Kitchen_5,3,0,"very slow toasting, my rye bread becomes rock hard before it's toasted.",-0.1027,84.68,1
Home_and_Kitchen_5,3,0,"I do find it a bit too soft, but overall it's ok.",0.4215,101.6,1
Home_and_Kitchen_5,4,0,I bought 10 of them and one of the corners was broken.,-0.4767,93.14,1
Home_and_Kitchen_5,5,0,"I want more
The perfect pasta,cereal,ice cream,soup bowl ever perfect size for cereal",0.8503,41.36,1
Home_and_Kitchen_5,5,0,I love the Blue Air product and these filter covers are awesome!,0.8622,84.68,1
Home_and_Kitchen_5,5,0,Love it! Good quality and nice soft night light and noise variations,0.8805,84.68,1
Home_and_Kitchen_5,2,0,worked OK the one time before it fell apart and became unusable,0.4466,84.68,1
Home_and_Kitchen_5,5,0,Is s good strong suction vacuume. World's good an the carpet also.,0.8442,82.31,1
Home_and_Kitchen_5,5,0,Nice floral. no dead heading and no watering.,-0.7096,71.82,1
Home_and_Kitchen_5,5,0,The lghts work beautifully and are very bright.,0.7841,80.28,1
Home_and_Kitchen_5,5,0,Worked for my rum infused chocolate covered strawberries and molded chocolate hearts.,0.0,59.3,1
Home_and_Kitchen_5,5,0,The shells are beautiful and just what I'm looking for.  Thanks.,0.7783,85.69,1
Home_and_Kitchen_5,5,0,"Good quality, great price.  A tad loose on my 15"" mattress.",0.6908,91.27,1
Home_and_Kitchen_5,5,0,very sturdy and a great addition to our eat in breakfast nook.,0.6557,84.68,1
Home_and_Kitchen_5,5,0,"Classic, sturdy and functional.  Perfect for keeping honey at room temperature.",0.5719,40.51,1
Home_and_Kitchen_5,5,0,"Wonderful!!!!! Great size, throw them in the dishwasher - these area GREAT!!!!!",0.7405,77.23,1
Home_and_Kitchen_5,1,0,This one came to me broken!! The handle was a broken piece!,-0.795,90.77,1
Home_and_Kitchen_5,5,0,"Sturdy,  holds all my Camis and makes them easy to access.",0.4404,94.15,1
Home_and_Kitchen_5,5,1,Beautiful shower curtain. Just what I wanted. Looks good in my bathroom.,0.7783,75.88,1
Home_and_Kitchen_5,5,1,I have used these containers for a couple of weeks and I really love them. I have one in,0.6697,87.21,1
Home_and_Kitchen_5,5,1,Love the way the top holds the suction cups. I also love that the suction cups are,0.8807,96.69,1
Home_and_Kitchen_5,5,1,"Love the candles...have ordered more...also, have had the candles burn for a couple of weeks",0.6369,74.86,1
Home_and_Kitchen_5,5,1,"Used as a white elephant, it's just too thin for my liking.",0.4019,93.14,1
Home_and_Kitchen_5,5,1,My daughters loves it!  We have had it for a few months now and it's been great,0.8439,105.15,1
Home_and_Kitchen_5,5,1,"For a single cup of coffee, you can feel the coffee taste fresher, the coffee tastes lighter",0.0,79.6,1
Home_and_Kitchen_5,1,1,Not what I expected my old ones to be. I will keep them for the future.,0.0,97.2,1
Home_and_Kitchen_5,5,1,unpacked and used as soon as it arrived.  I was a little surprised how well this one,0.3492,96.69,1
Home_and_Kitchen_5,2,1,"Very flimsy for blackout curtains. Not an easy task to put together. Also, the dimensions are",-0.3412,74.56,1
Home_and_Kitchen_5,5,1,"A standard christmas present for a friend, she loves it.

The only reason I gave",0.7845,89.24,1
Home_and_Kitchen_5,5,1,"Looks fantastic in my guest room. The only problem is that it's not really a vacuum, but",0.1154,71.31,1
Home_and_Kitchen_5,5,1,So easy to put up!  I love the look and feel of this pillow.,0.8264,106.67,1
Home_and_Kitchen_5,5,1,I absolutely love it.  We have had it for a few months now and it's been great,0.8622,96.69,1
Home_and_Kitchen_5,5,1,"Fits my 32 oz. Ozark, and I love the fact that it comes with a small",0.6369,114.12,1
Home_and_Kitchen_5,5,1,Such an amazing product and looks amazing in the kitchen. I will definitely buy again!Very pretty.,0.9299,71.82,1
Home_and_Kitchen_5,5,1,Perfect size for eggs for a couple of reasons.  I need a lot of egg whites and they,0.5719,96.18,1
Home_and_Kitchen_5,5,1,"Great straws - very durable and will last a long time.

The only reason I gave",0.6249,106.16,1
Home_and_Kitchen_5,4,1,Does the job but thinner than a professional blender?  I will say that it's a pretty good,0.8462,88.23,1
Home_and_Kitchen_5,5,1,Nicely made.  Great for keeping an open space on a shelf.  Very well made.,0.8553,106.67,1
Home_and_Kitchen_5,4,1,Fits well and seems to last a long time. Very good quality.,0.6478,99.23,1
Home_and_Kitchen_5,5,1,"I love this, perfect for what I need.  I've had mine for a couple of years",0.836,105.66,1
Home_and_Kitchen_5,4,1,"they look pretty, will see some wear and tear on them but overall they are just the right size",0.2732,94.49,1
Home_and_Kitchen_5,5,1,Excellent product - my second. I love the look and feel of this pillow.,0.836,81.8,1
Home_and_Kitchen_5,5,1,so ergonomically correct are these.  The only problem is that they are not really the same,-0.4019,63.36,1
Home_and_Kitchen_5,5,1,"Mom loves it and is perfect for the summer.Very good quality.Nice, sturdy, and sturdy",0.8834,75.16,1
Home_and_Kitchen_5,1,1,Tiny spatulas. Unless you are using a professional spatula you will need to make sure the,0.3182,55.24,1
Home_and_Kitchen_5,5,1,"Purchased for my 10-year-old daughter, who has arthritis in her hands. ",0.0,85.69,1
Home_and_Kitchen_5,5,1,"Easy to set up, sturdy, and easy to clean. I will be purchasing more!Very pretty",0.8999,89.24,1
Home_and_Kitchen_5,5,1,"Still a good product after reading a few reviews.Very good quality.Nice, sturdy, and functional",0.7003,58.24,1
Home_and_Kitchen_5,5,1,I use these bags to store containers and they are very thick and sturdy. They are very easy to,0.4927,95.67,1
Home_and_Kitchen_5,3,1,I thought this would be a good addition to my kitchen.  I also have a large kitchen.,0.4404,96.69,1
Home_and_Kitchen_5,4,1,"Complements different color schemes, that are more vibrant and more comfortable.",0.8067,51.85,1
Home_and_Kitchen_5,4,1,"Softer than my more expensive, more expensive, more expensive model, I'm just not sure how",-0.2411,64.71,1
Home_and_Kitchen_5,4,1,I put the bottles of wine in the freezer and they are still fresh!  I have one in,0.3802,104.64,1
Home_and_Kitchen_5,4,1,"Small and compact, this travel mug has the design and design of a travel mug.",0.0,81.63,1
Home_and_Kitchen_5,5,1,Works like a charm. Item looks great and the materials are good.  I have a large one,0.9042,99.53,1
Home_and_Kitchen_5,5,1,Love it use it daily and it is the best. I will keep my review.Very pretty.,0.9118,97.2,1
Home_and_Kitchen_5,5,1,"Item exactly as described,  and it arrived with a very good seal.  The dimensions are just",0.4927,80.28,1
Home_and_Kitchen_5,5,1,does great on pug dog treats.  It's a good size and the lid is strong enough,0.8834,114.12,1
Home_and_Kitchen_5,3,1,Does not fit my husbands bed.  It's just too small.  I would order one.,-0.2755,109.0,1
Home_and_Kitchen_5,2,1,This is not what I wanted. The quality is just what I wanted. The dimensions are just what,0.0,90.77,1
Home_and_Kitchen_5,5,1,"Very comfortable and helps my wrists. The only problem is that it's not really a vacuum, but",0.3353,71.31,1
Home_and_Kitchen_5,5,1,"Don't waste your time buying this set, they are just too thin and need to be cleaned every",0.3252,95.51,1
Home_and_Kitchen_5,3,1,"I wish I had bought this sooner, but it is a great product for the price!  It",0.8313,96.52,1
Home_and_Kitchen_5,3,0,Wish these were thicker. The cute polka dots pretty much disappear after baking.,0.7906,73.34,1
Home_and_Kitchen_5,5,0,The hooks are great for hanging stars from my ceiling! And great price!,0.8684,98.72,1
Home_and_Kitchen_5,1,0,Returned and exchanged twice now. Base broken every time. Over it.,-0.4767,82.81,1
Home_and_Kitchen_5,5,0,"This knife is very sharp, be careful. Worked perfect for what i needed.",0.6771,98.72,1
Home_and_Kitchen_5,5,0,"Nice to travel with, taking them to Italy where ice is rather scarce.",0.4215,92.12,1
Home_and_Kitchen_5,3,0,If their handles were a bit thicker/stronger they will be a great product.,0.6249,83.66,1
Home_and_Kitchen_5,1,0,Do Not buy!! Quit working less than 2 months after it was purchased!!!,0.0,98.72,1
Home_and_Kitchen_5,4,0,not as sturdy as i had expected. wobbles. it does the job though.,0.0,90.26,1
Home_and_Kitchen_5,5,0,the blue color is much better than on picture. Good price and quality.,0.7003,81.8,1
Home_and_Kitchen_5,1,0,The knob from the end of the rod broke. Not good quality product.,-0.6377,98.72,1
Home_and_Kitchen_5,5,0,They hold up my clothes. The yellow stuff doesn't rub off. Good hangars.,-0.3412,98.72,1
Sports_and_Outdoors_5,5,0,Bought for my 2 year old granddaughter.,0.0,89.75,1
Sports_and_Outdoors_5,4,0,Used it for the first time yesterday and it worked great.,0.6249,94.15,1
Sports_and_Outdoors_5,3,0,"DID NOT FIT SIG 380, SIGHT CAUGHT ON END OF HOLSTER",-0.3924,102.61,1
Sports_and_Outdoors_5,5,0,"Exactly as it was advertised, haven't used it to dive yet.",0.0,77.23,1
Sports_and_Outdoors_5,5,0,Nice replacement beach balls. Needed these for a last minute trip.,0.4215,91.27,1
Sports_and_Outdoors_5,5,0,Works as it should and reasonably priced. Props to the seller.,0.0,91.27,1
Sports_and_Outdoors_5,5,0,My son put these on his baseball cleats.,0.0,105.66,1
Sports_and_Outdoors_5,4,0,nice starter ping pong bats. it hits well and seems durable.,0.5994,116.65,1
Sports_and_Outdoors_5,5,0,"smaller than I was expecting, but well made for the cost.",0.3919,85.69,1
Sports_and_Outdoors_5,4,0,"Simple, practical, superior quality. It was as I expexcted. Good design.",0.7506,23.59,1
Sports_and_Outdoors_5,5,0,I use this every day.  Love it.  Great size.,0.8519,104.64,1
Sports_and_Outdoors_5,5,0,Perfect fit. Will buy more. This only comes with the paddle.,0.7351,91.27,1
Sports_and_Outdoors_5,4,0,"Have not used it yet, size is good , lite weight.",0.4404,112.09,1
Sports_and_Outdoors_5,5,0,Exactly what I needed.  I am always losing my chargers.,-0.3818,66.4,1
Sports_and_Outdoors_5,1,0,What a piece of junk! The bail won't even latch.,0.0,117.16,1
Sports_and_Outdoors_5,5,0,Very solid rack. No movement of bikes when mounted as instructed.,-0.1458,74.35,1
Sports_and_Outdoors_5,5,0,I have a big light and it works well with that,0.2732,111.07,1
Sports_and_Outdoors_5,4,0,handy tool for camping but doesn't really crank out the heat,0.0,77.23,1
Sports_and_Outdoors_5,4,0,Not exactly for my bike but made it work with ingenuity,0.0,68.77,1
Sports_and_Outdoors_5,5,0,It works fine and is really cheap so I can't complain,0.4919,85.69,1
Sports_and_Outdoors_5,4,0,"Have not used it yet, but it looks very well made.",0.4748,111.07,1
Sports_and_Outdoors_5,5,0,"Lightweight, Durable, Work Great, Blood Stains Come out just fine :)",0.836,103.63,1
Sports_and_Outdoors_5,5,0,"Used as gifts, the people I gave them to liked them.",0.4215,102.61,1
Sports_and_Outdoors_5,5,0,"This is a great little ball, and very soft and quiet.",0.6249,94.15,1
Sports_and_Outdoors_5,5,0,Nice rods for the price. I pair them with crossfire reels.,0.4215,108.19,1
Sports_and_Outdoors_5,5,0,As good a crimp die for the money you can get.,-0.25,102.61,1
Sports_and_Outdoors_5,1,0,Returned it as the webbing started peeling off after one use.,0.0,68.77,1
Sports_and_Outdoors_5,5,0,Greek carryall for my yoga supplies. Will made sturdy very fashionable.,0.0,74.35,1
Sports_and_Outdoors_5,5,0,"No surprises.  YS fits kid 55"" and 70lbs just right",-0.0772,95.17,1
Sports_and_Outdoors_5,5,0,Using it for backing on baitcasters only. So far so good.,0.6335,74.35,1
Sports_and_Outdoors_5,5,0,Blow like your life depends on it.,0.3612,106.67,1
Sports_and_Outdoors_5,1,0,I wore them one time and the stitching is coming apart,0.0,94.15,1
Sports_and_Outdoors_5,5,0,Great Quailty!  The same as military grade but different patterns,0.4295,69.79,1
Sports_and_Outdoors_5,5,0,Very high quality build. Very heavy shorts. Drop below my knees.,-0.3321,93.1,1
Sports_and_Outdoors_5,5,0,Great product. Good material. Solidly made. As described. Even better price.,0.872,60.31,1
Sports_and_Outdoors_5,5,0,Works great. Comfortable and fills up in a matter of minutes.,0.8176,77.23,1
Sports_and_Outdoors_5,5,0,Works great - not chaffing and doesn't feel heavy at all,0.6249,103.63,1
Sports_and_Outdoors_5,5,0,perfect fit and limits the amount of holes in my wall,0.7351,94.15,1
Sports_and_Outdoors_5,4,0,Works well. I recommend goop and rivits to ensure it stays,0.7351,77.23,1
Sports_and_Outdoors_5,5,0,"I like these.
I just hope they hold up in the future.",0.6597,107.69,1
Sports_and_Outdoors_5,5,0,"Lightweight, durable, easy to pack. What more can you ask for?",0.4404,108.19,1
Sports_and_Outdoors_5,5,0,Testing in the field indicates more than adequate for overland navigation.,0.2911,43.39,1
Sports_and_Outdoors_5,5,0,Great shorts! Great for active sports and wicks away any moisture!,0.9097,94.15,1
Sports_and_Outdoors_5,5,1,A great way to find a place to sit and watch video.  This is a great way to,0.8481,113.1,1
Sports_and_Outdoors_5,1,1,"Not worth the money. I use it as a swimming pool towel.  When I got home,",-0.1695,99.94,1
Sports_and_Outdoors_5,2,1,Fits but very sloppy and doesn't seem to hold up well.  If you have a larger,0.3919,97.2,1
Sports_and_Outdoors_5,1,1,Not as advertised -- too small. The only reason I gave it 4 stars is because I'm a,0.0,88.23,1
Sports_and_Outdoors_5,5,1,"Great ball for the money.  I love the feel and feel of it, and the size and",0.8519,105.15,1
Sports_and_Outdoors_5,5,1,grandson loves this socks. it washes well and does the job.,0.7003,99.73,1
Sports_and_Outdoors_5,1,1,"Piece of junk from word of mouth, but it works.

The only reason I gave",0.0,106.16,1
Sports_and_Outdoors_5,5,1,This pack is kind of small. The only reason I gave it 4 stars is because I'm a,0.0,96.18,1
Sports_and_Outdoors_5,1,1,"Freakin tiny. Total rip off.

I'd say this is a good bag for a",0.4404,106.67,1
